marker,LOD,trait
rs32586510,3.133224872837112,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31370895,3.264094188020371,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31221380,2.706964440753365,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31098751,2.489462049885592,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31097519,2.489462049885592,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs46443969,2.6904965714947315,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32505740,2.903407454599139,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs50885945,3.0538564241558426,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13479203,4.662283859652426,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13479204,4.662283859652426,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31490265,5.009521664412039,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs45875962,2.602912380239029,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31982563,2.602912380239029,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs36251045,3.164552425887921,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs47726518,2.758815529625111,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32788940,2.758815529625111,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32790330,2.758815529625111,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs8260975,2.876157599396369,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32227186,2.55886217202434,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3656205,2.332423668368444,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31675380,2.381939604195773,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs242958203,2.381939604195773,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs222296438,3.6326110362028974,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31435342,3.6326110362028974,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31416354,6.600747163370592,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31476858,5.230787698354438,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32066094,5.230787698354438,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31521374,4.80415651190852,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs37626662,4.80415651190852,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31488447,5.072123591898444,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32267337,4.148414550162871,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs6394492,4.148414550162871,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32174327,3.1418589982510743,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31133462,3.1418589982510743,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31178835,2.59731178729659,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31799039,2.6240132809264773,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32356264,7.442229676994021,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
UNC070560009,7.531102926827133,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13479522,2.836297124021784,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs47651697,3.1753210079111045,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33223112,5.72918151670912,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs52399129,3.902194464169247,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33423671,2.9923533884211757,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31161087,3.7809346571076383,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs50259190,3.043965622773644,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31059086,2.710224813859528,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31084944,3.278137360483878,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs6392543,3.52405372732009,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33727582,4.200907800861335,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33791559,4.200907800861335,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32348275,3.433638035451749,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs46072731,3.433638035451749,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs37252589,3.092978466222396,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31436726,3.092978466222396,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3663988,3.092978466222396,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13479559,2.8842298977926246,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13479566,3.247308736162893,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs51334413,4.11659753315971,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13459436,4.974936738000607,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs49639182,8.209267045002548,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3686436,8.209267045002548,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs48865460,7.857206027192447,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30927421,2.3833577169917,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30921846,2.3833577169917,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3672017,2.6896082049272234,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3719174,3.372642286849923,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33587168,3.372642286849923,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs50721732,4.387357619154706,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs37603356,4.387357619154706,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs36478481,4.387357619154706,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13479825,2.866979404911193,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32847530,4.490698404264809,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32966741,4.751124944325815,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13479883,2.522914856724133,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs52003824,2.522914856724133,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs50407843,2.733985892244681,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3683922,2.722064595585904,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs47064165,2.722064595585904,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32420724,2.415365512626145,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30757772,3.5746140647940057,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30771728,4.09839776536321,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13479958,4.861065648343953,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs46061215,3.550650860630605,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs31161793,2.588506050452928,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32780597,2.382941066396834,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs51217319,2.304535293399265,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33570756,2.304535293399265,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13479996,2.989712429229998,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs51327407,3.5796878863167065,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3700124,4.8699516896256005,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs47704538,4.924420534321881,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33132295,2.39952538070262,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33097889,3.444185783649377,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs6347490,3.1541284192985017,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480011,5.11099931305926,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
gnf08.119.598,6.674079387996932,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs6296597,4.56021976515926,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480068,2.3245365734222583,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29840614,3.327336418584092,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480073,3.0736855988412395,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29645163,2.36062975826233,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29976601,2.7744304171191523,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs48489234,2.4513906004087818,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30180803,3.3804804665721155,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
UNC090022809,4.853258153467532,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30026335,3.043826689812142,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs13480109,2.5937621993007376,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs37051848,3.067771279802204,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30524230,2.8173516386685016,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30431128,2.9070730716405557,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs33632997,2.5483272040834484,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs30458971,3.1512641401139865,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs3659084,2.5687062156240854,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs38752084,2.478524260633873,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs32611336,2.3586783096521207,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
rs29787769,2.3586783096521207,hepatic nuclear factor 4 autosomal dominant noninsulindependent diabetes mellitus type I UTHSCGutExL0414
